"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NM43",537,1,0.049,37.41,30.16,0.74,0.3,5.1,20
"NM44",538,0,0.046,36.37,31.03,0.74,0.3,4.9,30
"NM45",539,0,0.043,116.06,32.57,0.74,0.2,6.9,8
"NM46",540,0,0.039,66.41,34.37,0.74,0.1,4.2,3
"NM47",541,0,0.038,48.53,37.8,0.74,0.1,3.1,8
"NM48",542,0,0.041,43.48,33.9,0.74,0.1,2.6,14
"NM49",543,0,0.037,48.34,36.27,0.74,0.2,4.1,11
"NM51",544,0,0.043,62.93,34.25,0.74,0.2,4,4
"NM52",545,0,0.051,33.91,29.79,0.74,0.3,4.5,23
"NM53",546,1,0.056,53.95,27.47,0.74,0.2,5.3,6
"NM54",547,0,0.047,134.84,29.2,0.74,0.2,7.4,6
"NM55",548,0,0.048,208.49,31.32,0.74,0.2,8.2,8
"NM56",549,1,0.049,34.48,40.62,0.74,0.3,5.2,30
"NM57",550,0,0.047,41.01,34.47,0.74,0.1,2.6,9
"NM59",551,0,0.047,231.76,32.87,0.74,0.1,6.1,7
"NM60",552,0,0.031,78.16,30.15,0.74,0.2,6.9,6
"NM61",553,0,0.037,48.46,28.89,0.74,0.2,3.8,10
"NM62",554,0,0.054,38.24,31.54,0.74,0.3,4.8,13
"NM63",555,0,0.053,40.65,30.66,0.74,0.3,5.1,10
"NM64",556,0,0.043,106.56,32.43,0.74,0.2,7.5,6
"NM65",557,0,0.063,34.88,28.99,0.74,0.3,4.7,7
"NM66",558,0,0.042,38.62,37.94,0.74,0.3,6.2,30
"NM67",559,0,0.046,46.71,37.35,0.74,0.2,4.1,8
"NM68",560,1,0.042,60.69,39.47,0.74,0.2,4.7,4
"NM69",561,1,0.042,81.42,34.76,0.74,0.2,5.1,7
"NM70",562,0,0.049,39.17,26.81,0.74,0.2,4.5,9
