"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NH95",422,0,0.047,44.22,41.99,0.74,0.3,5.6,10
"NH96",423,1,0.062,34.83,43.2,0.74,0.4,6.5,14
"NH97",424,0,0.047,55.42,39.83,0.74,0.2,3.9,7
"NH98",425,0,0.056,74.11,35.28,0.74,0.1,3.6,5
"NJ00",426,0,0.036,62.61,39.29,0.74,0.2,6.3,9
"NJ01",427,5,0.075,23.54,34.54,0.74,0.7,8.2,13
"NJ02",428,1,0.09,22.21,31.28,0.74,0.6,6.9,19
"NJ03",429,4,0.07,33.39,27.45,0.74,0.5,6.8,6
"NJ04",430,0,0.061,36.31,27.85,0.74,0.4,7.2,11
"NJ05",431,0,0.043,47.09,40.9,0.74,0.3,5.7,11
"NJ06",432,0,0.051,63.92,38.77,0.74,0.2,3.8,5
"NJ10",433,0,0.035,49.61,38.84,0.74,0.2,6.2,29
"NJ11",434,0,0.055,31.84,37.4,0.74,0.4,7.1,16
"NJ12",435,0,0.057,33.06,31.22,0.74,0.5,8.3,21
"NJ13",436,1,0.068,24.85,24.17,0.74,0.6,7.2,23
"NJ14",437,0,0.082,23.34,30.36,0.74,0.6,6.8,15
"NJ15",438,0,0.045,43.38,41.21,0.74,0.3,6.5,24
"NJ16",439,0,0.049,74.09,36.12,0.74,0.1,2.8,8
"NJ17",440,0,0.038,59.78,37.26,0.74,0.1,3.4,8
"NJ20",441,0,0.052,29.48,39.18,0.74,0.4,6.9,32
"NJ21",442,0,0.053,28.21,37.25,0.74,0.4,6.6,32
"NJ22",443,0,0.065,26.87,30.21,0.74,0.6,7.7,21
"NJ23",444,0,0.081,20.04,26.26,0.74,0.7,7.2,26
"NJ24",445,0,0.053,33.74,38.21,0.74,0.4,6.2,26
"NJ25",446,0,0.039,42.81,39.3,0.74,0.3,6.2,32
"NJ26",447,0,0.045,56.49,37.18,0.74,0.1,2.8,11
"NJ27",448,0,0.034,71.19,32.17,0.74,0.1,3.5,9
"NJ30",449,0,0.057,30.64,35.39,0.74,0.5,7.8,15
"NJ31",450,0,0.079,20.96,35.3,0.74,0.7,7.9,26
"NJ32",451,0,0.059,27.1,33.43,0.74,0.5,6.9,28
"NJ33",452,0,0.064,26,26.15,0.74,0.5,7.2,26
"NJ34",453,0,0.042,46.52,38.23,0.74,0.3,6.8,21
"NJ35",454,0,0.036,53.6,38.15,0.74,0.2,5.9,19
"NJ36",455,1,0.035,71.87,39.92,0.74,0.1,2.4,4
"NJ40",456,0,0.041,97.96,35.3,0.74,0.2,7.5,9
"NJ41",457,0,0.037,111.6,34.89,0.74,0.2,6.7,5
"NJ42",458,0,0.054,30.45,31.43,0.74,0.5,7.5,27
"NJ43",459,0,0.042,50.12,32.94,0.74,0.3,7.7,27
"NJ44",460,0,0.035,47.6,36.65,0.74,0.1,2,14
"NJ45",461,0,0.034,52.39,39.08,0.74,0.1,2,10
"NJ46",462,0,0.035,50.11,39.53,0.74,0.1,1.8,13
"NJ50",463,0,0.051,327,29.51,0.74,0.1,5,7
"NJ51",464,1,0.042,66,31.9,0.74,0.1,1.6,6
"NJ52",465,0,0.038,43.68,33.49,0.74,0.1,1.5,28
"NJ53",466,0,0.036,43.06,35.51,0.74,0.1,1.5,32
"NJ54",467,0,0.036,38.3,38.77,0.74,0.1,1.5,31
"NJ55",468,0,0.035,39.98,39.79,0.74,0.1,1.6,32
"NJ56",469,0,0.023,68.12,41.25,0.74,0,1.5,32
"NJ60",470,0,0.046,364.57,30.69,0.74,0.1,5.4,8
"NJ61",471,0,0.026,229.03,32.74,0.74,0.1,5.5,6
"NJ62",472,0,0.035,45.39,35.85,0.74,0.1,1.7,29
"NJ63",473,0,0.016,165.36,38.16,0.74,0,1.6,7
"NJ64",474,0,0.009,143.57,36.94,0.74,0,1.5,32
"NJ65",475,0,0.013,107.15,40.02,0.74,0,1.5,31
"NJ66",476,0,0.014,99.3,39.58,0.74,0,1.5,31
"NJ70",477,0,0.04,88.34,32.63,0.74,0.1,2,6
"NJ71",478,0,0.032,127.84,36.34,0.74,0,1.9,9
"NJ72",479,0,0.004,448.83,34.05,0.74,0,2.1,27
"NJ73",480,0,0.01,258.69,36.61,0.74,0,1.9,6
"NJ74",481,0,0.007,212.95,35.97,0.74,0,1.6,33
"NJ75",482,0,0.011,129.41,37.58,0.74,0,1.5,32
"NJ76",483,0,0.011,119.88,39.38,0.74,0,1.5,31
"NJ80",484,0,0.037,114.77,34.95,0.74,0.1,1.8,16
"NJ81",485,0,0.032,145.15,36.19,0.74,0,1.9,13
"NJ82",486,0,0.008,291.28,34.35,0.74,0,1.7,8
"NJ83",487,0,0.005,344.46,35.92,0.74,0,2.1,29
"NJ84",488,0,0.013,200.01,40.55,0.74,0,1.6,5
"NJ85",489,0,0.017,95.86,42.83,0.74,0,1.4,29
"NJ86",490,0,0.023,83.14,40.84,0.74,0,1.2,6
"NJ90",491,0,0.036,527.57,31.45,0.74,0.1,4.6,8
"NJ91",492,0,0.023,124.79,35.74,0.74,0,1.7,7
"NJ92",493,0,0.006,293.24,33.18,0.74,0,1.7,27
"NJ93",494,0,0.012,298.81,38.45,0.74,0,1.9,8
"NJ94",495,0,0.012,251.09,39.69,0.74,0,1.7,8
"NJ95",496,0,0.017,97.37,42.95,0.74,0,1.5,29
"NJ96",497,0,0.012,146.23,41.85,0.74,0,1.4,26
"NK02",498,0,0.022,71.75,31.32,0.74,0,1.9,29
"NK03",499,0,0.013,204.48,38.14,0.74,0,1.6,6
"NK04",500,0,0.014,214.99,40.11,0.74,0,1.8,7
"NK05",501,0,0.015,105.81,42.22,0.74,0,1.5,25
"NK06",502,0,0.017,96.2,40.24,0.74,0,1.4,25
"NK13",503,0,0.021,213.07,35.88,0.74,0,1.9,12
"NK14",504,0,0.02,117.14,37.78,0.74,0,1.7,6
"NK15",505,0,0.026,52.01,36.75,0.74,0.1,1.5,31
"NL57",506,0,0.004,313.23,34.2,0.74,0,0.7,31
"NL58",507,0,0.018,75.54,37.21,0.74,0,0.7,31
"NL68",508,0,0.016,84.74,38.46,0.74,0,0.7,31
"NL69",509,0,0.014,95.48,38.89,0.74,0,0.7,31
"NL79",510,0,0.013,103.1,39.78,0.74,0,0.7,31
"NL93",511,0,0.015,89.12,40.72,0.74,0,1.5,31
"NL94",512,0,0.008,202.48,36.83,0.74,0,2.4,23
"NM04",513,0,0.012,145.12,38.91,0.74,0,1.7,22
"NM05",514,0,0.003,552.96,41.61,0.74,0,1.5,33
"NM14",515,0,0.005,261.71,45.21,0.74,0,1.5,32
"NM15",516,0,0.007,233.13,34.87,0.74,0,2.1,32
"NM16",517,0,0.007,192.84,43.18,0.74,0,0.8,32
"NM19",518,0,NA,NA,33.39,NA,0,NA,101
"NM21",519,0,0.021,74.77,36.16,0.74,0,0.9,17
"NM22",520,0,0.022,133.27,36.37,0.74,0,2,4
"NM23",521,0,0.011,175.81,42.37,0.74,0,1.6,12
"NM24",522,0,0.008,168.3,42.91,0.74,0,1.5,32
"NM25",523,0,0.017,118.21,31.25,0.74,0,1.3,7
"NM26",524,0,0.022,61.34,39.78,0.74,0,0.7,31
"NM29",525,0,0,999.99,31.05,0.74,0,0.7,31
"NM31",526,0,0.02,78.08,36.11,0.74,0.1,2.8,32
"NM32",527,0,0.053,181.27,36.69,0.74,0.1,2.6,8
"NM33",528,0,0.018,74.25,37.26,0.74,0,1.5,31
"NM34",529,0,0.037,51.35,35.37,0.74,0.1,1.3,9
"NM35",530,0,0.019,171.42,39.53,0.74,0,1.9,7
"NM37",531,0,0.026,51.2,41.63,0.74,0,0.7,31
"NM38",532,0,0.012,107.54,40.63,0.74,0,0.7,31
"NM39",533,0,0.033,39.76,35.44,0.74,0,0.7,31
"NM40",534,0,0.048,27.51,31.97,0.74,0,0.8,31
"NM41",535,0,0.033,40.54,35.58,0.74,0.1,2.2,31
"NM42",536,0,0.033,62.9,31.4,0.74,0.1,2.1,14
"NM43",537,0,0.05,26.5,30.16,0.74,0,0.7,31
"NM44",538,0,0.04,44.44,31.03,0.74,0,1,7
"NM45",539,0,0.026,128.5,32.57,0.74,0,2.2,5
"NM46",540,0,0.02,72.47,34.37,0.74,0,0.8,32
"NM47",541,0,0.032,41.64,37.8,0.74,0,0.7,31
"NM48",542,0,0.023,59.88,33.9,0.74,0,0.8,31
"NM49",543,0,0.037,37.28,36.27,0.74,0,0.8,31
"NM51",544,0,0.053,32.13,34.25,0.74,0.1,1.5,25
"NM52",545,0,0.033,54.33,29.79,0.74,0,1.1,8
"NM53",546,0,0.007,222.9,27.47,0.74,0,1.7,30
"NM54",547,0,0.017,163.65,29.2,0.74,0,2.3,7
"NM55",548,0,0.018,242.6,31.32,0.74,0,2.7,7
"NM56",549,1,0.038,45.93,40.62,0.74,0,1,10
"NM57",550,0,0.019,72.05,34.47,0.74,0,0.8,31
"NM59",551,0,0.005,537.86,32.87,0.74,0,2.2,7
"NM60",552,0,0.016,92.56,30.15,0.74,0.1,2.9,32
"NM61",553,0,0.044,43.03,28.89,0.74,0.1,1.1,5
"NM62",554,0,0.029,65.84,31.54,0.74,0,1.1,7
"NM63",555,0,0.009,234.34,30.66,0.74,0,2,7
"NM64",556,0,0.011,144.14,32.43,0.74,0,2.5,31
"NM65",557,0,0.021,122.79,28.99,0.74,0,1.9,5
"NM66",558,0,0.03,92.11,37.94,0.74,0,1.6,7
"NM67",559,0,0.034,47.58,37.35,0.74,0,1,16
"NM68",560,0,0.032,57.47,39.47,0.74,0,1.1,7
"NM69",561,0,0.028,63.33,34.76,0.74,0,1,8
"NM70",562,0,0.061,34.84,26.81,0.74,0.1,1.3,6
"NM71",563,0,0.043,84.33,26.44,0.74,0.1,1.6,18
"NM72",564,0,0.03,53.27,34.12,0.74,0.1,2,30
"NM73",565,0,0.025,139.01,34.57,0.74,0,2.1,9
"NM74",566,0,0.017,95.03,35.09,0.74,0,1.9,24
"NM75",567,0,0.014,383.6,34.98,0.74,0,2.3,10
"NM76",568,0,0.033,55.02,39.36,0.74,0.1,1.6,15
"NM77",569,0,0.007,301.6,38.96,0.74,0,2.3,14
"NM78",570,0,0.025,57.51,42.33,0.74,0,1.5,31
"NM79",571,0,0.019,86.98,37.59,0.74,0,1.9,15
"NM80",572,0,0.065,23.66,32.47,0.74,0.1,1.6,31
"NM81",573,0,0.021,67.02,37.63,0.74,0,1.6,32
"NM82",574,0,0.043,38.91,28.19,0.74,0.1,1.9,24
"NM83",575,0,0.015,109.3,30.12,0.74,0,2.5,27
"NM84",576,0,0.027,67.22,36.74,0.74,0,1.5,17
"NM85",577,0,0.013,205.88,38.02,0.74,0,2.2,8
"NM86",578,0,0.022,88.46,39.54,0.74,0.1,2.1,6
"NM87",579,0,0.01,170.3,39.28,0.74,0,2,14
"NM88",580,0,0.006,296.46,39.77,0.74,0,2.2,9
"NM89",581,0,0.012,280.77,38.21,0.74,0,1.9,8
"NM90",582,0,0.014,127.96,36.42,0.74,0,1.4,14
"NM91",583,0,0.019,82.97,38.27,0.74,0,1.6,31
"NM92",584,0,0.01,887.82,38.77,0.74,0,3.5,9
"NM93",585,0,0.019,90.76,32.32,0.74,0.1,3.4,27
"NM94",586,0,0.02,91.8,34.56,0.74,0.1,3.4,13
"NM95",587,0,0.03,62.12,30.69,0.74,0.1,2.7,11
"NM96",588,0,0.02,85.61,40.5,0.74,0,2.1,25
"NM97",589,0,0.029,51.48,38.78,0.74,0.1,2.2,32
"NM98",590,0,0.009,207.52,40.1,0.74,0,2.1,19
"NM99",591,0,0.008,201.23,39.33,0.74,0,1.8,29
"NN00",592,0,0.023,116.41,34.69,0.74,0,1.5,8
"NN01",593,0,0.004,999.99,36.27,0.74,0,3.2,8
"NN02",594,0,0.025,133.99,36.59,0.74,0.1,3.3,8
"NN03",595,0,0.018,97.45,40.07,0.74,0,2,6
"NN04",596,0,0.02,84.65,42.14,0.74,0,2.1,27
"NN05",597,0,0.036,39.47,35.42,0.74,0.1,2.3,32
"NN06",598,0,0.041,39.78,28.03,0.74,0.1,2.8,31
"NN07",599,0,0.035,46.39,31.43,0.74,0.1,2.5,30
"NN08",600,0,0.011,157.09,39.61,0.74,0,1.9,23
"NN09",601,0,0.014,151.85,38.95,0.74,0,2.2,10
"NN10",602,0,0.038,113.25,35.19,0.74,0.1,1.8,15
"NN11",603,0,0.008,187.23,36.31,0.74,0,2.6,32
"NN12",604,0,0.006,312.68,36.05,0.74,0,2.7,8
"NN13",605,0,0.029,56.85,40.08,0.74,0.1,1.8,23
"NN14",606,0,0.05,40.01,40.79,0.74,0.1,2,11
"NN15",607,0,0.052,57.76,41.06,0.74,0.1,2,5
"NN16",608,0,0.039,38.66,38.91,0.74,0.1,1.5,32
"NN17",609,0,0.053,33.52,28.96,0.74,0.2,2.6,15
"NN18",610,0,0.063,27.78,31.35,0.74,0.2,2.4,19
"NN19",611,0,0.011,125.09,38.15,0.74,0,2.2,32
"NN20",612,0,0.036,44.1,34.05,0.74,0.1,1.8,28
"NN21",613,0,0.048,28.94,34.67,0.74,0.1,1.5,31
"NN22",614,0,0.047,31.31,34.6,0.74,0.1,1.6,32
"NN23",615,0,0.017,85.77,36.41,0.74,0.1,3,32
"NN24",616,1,0.045,49.37,37.7,0.74,0.1,1.7,6
"NN25",617,0,0.037,99.27,41.09,0.74,0.1,1.8,10
"NN26",618,0,0.027,54.5,44.02,0.74,0.1,1.7,32
"NN27",619,0,0.039,76.07,42.87,0.74,0.1,2.4,6
"NN28",620,1,0.049,37.31,35.41,0.74,0.1,2.2,6
"NN29",621,0,0.04,43.47,38.43,0.74,0.1,3.1,27
"NN30",622,0,0.054,51.6,35.31,0.74,0.1,2.1,5
"NN31",623,0,0.04,44.7,34.98,0.74,0.1,1.8,15
"NN32",624,0,0.027,57.05,33.42,0.74,0.1,1.8,28
"NN33",625,1,0.055,26.63,38.16,0.74,0.1,1.5,32
"NN34",626,0,0.059,26.58,36.99,0.74,0.1,1.5,32
"NN35",627,0,0.046,30.3,31.1,0.74,0.2,2.9,31
"NN36",628,0,0.036,113.93,41.2,0.74,0.1,1.9,10
"NN37",629,0,0.047,86.22,40.39,0.74,0.1,3.3,6
"NN38",630,0,0.039,50.32,41.22,0.74,0.1,1.7,9
"NN39",631,0,0.028,84.25,41.42,0.74,0,1.6,4
"NN40",632,0,0.106,18.45,30.37,0.74,0.2,1.3,6
"NN41",633,0,0.041,36.62,38.07,0.74,0.1,1.7,31
"NN42",634,0,0.057,28.64,38.32,0.74,0.1,1.7,25
"NN43",635,0,0.052,27.43,38.48,0.74,0.1,1.5,32
"NN44",636,0,0.047,33.45,37.17,0.74,0.1,1.6,30
"NN45",637,0,0.08,27.06,30.81,0.74,0.3,3.5,5
"NN46",638,0,0.059,53.2,41.08,0.74,0.1,2.2,4
"NN47",639,0,0.047,75.6,40.29,0.74,0.1,3.2,6
"NN48",640,0,0.049,120.84,41.16,0.74,0.1,4.6,6
"NN49",641,0,0.046,57.56,39.69,0.74,0.1,2.4,5
"NN50",642,1,0.103,26.76,31.23,0.74,0.2,1.8,6
"NN51",643,0,0.043,49.64,34.45,0.74,0.1,2.7,9
"NN52",644,0,0.048,39.14,36.04,0.74,0.2,3.2,13
"NN53",645,0,0.055,38.08,40.31,0.74,0.1,2,6
"NN54",646,1,0.051,36.9,40.55,0.74,0.1,1.8,10
"NN55",647,2,0.093,38.05,31.85,0.74,0.4,5.2,5
"NN56",648,0,0.058,73.53,41.68,0.74,0.1,3,7
"NN57",649,0,0.054,59.61,41.23,0.74,0.1,3.4,6
"NN58",650,0,0.049,77.97,41.68,0.74,0.2,4.9,5
"NN59",651,0,0.038,86.73,29.08,0.74,0.1,2.7,6
"NN60",652,0,0.017,166.7,33.25,0.74,0,3.1,6
"NN61",653,0,0.048,35.25,35.16,0.74,0.1,1.9,18
"NN62",654,0,0.031,66.06,36.82,0.74,0.1,3,8
"NN63",655,0,0.029,83.33,37.84,0.74,0.1,3.4,6
"NN64",656,0,0.046,69.39,37.23,0.74,0.1,2.5,7
"NN65",657,0,0.039,65.4,40.19,0.74,0.2,4.5,12
"NN66",658,0,0.036,52.65,35.57,0.74,0.1,3.6,25
"NN67",659,0,0.036,66.06,44.46,0.74,0.1,3.6,7
"NN68",660,0,0.056,34.91,32.81,0.74,0.4,7.2,21
"NN69",661,0,0.03,59.26,29.65,0.74,0.2,5.9,25
"NN70",662,0,0.015,153.95,34.91,0.74,0.1,3.8,7
"NN71",663,0,0.064,52.33,31.64,0.74,0.2,3.3,5
"NN72",664,1,0.077,24.66,32.63,0.74,0.3,3.5,23
"NN73",665,0,0.054,31.68,31.36,0.74,0.1,1.7,20
"NN74",666,0,0.106,21.11,27.33,0.74,0.5,4.4,7
"NN75",667,0,0.075,59.06,28.14,0.74,0.4,7.4,6
"NN76",668,0,0.122,27.43,25,0.74,0.8,8,5
"NN77",669,0,0.044,157.64,37.25,0.74,0.2,6.7,5
"NN78",670,0,0.038,62.96,43.36,0.74,0.2,4.2,5
"NN79",671,0,0.041,47.34,33.78,0.74,0.3,7.7,11
"NN80",672,0,0.03,87.44,31.27,0.74,0.1,3.4,10
"NN81",673,0,0.029,64.16,37.87,0.74,0.1,3.8,18
"NN82",674,0,0.041,41.51,35.2,0.74,0.2,4.2,31
"NN83",675,0,0.04,45.63,30.34,0.74,0.1,3,24
"NN84",676,0,0.076,28.1,31.32,0.74,0.4,4.6,8
"NN85",677,0,0.071,47.05,29.15,0.74,0.4,7.7,6
"NN86",678,1,0.121,20.96,24.92,0.74,0.9,7.9,8
"NN87",679,0,0.044,58.58,44.89,0.74,0.2,4.2,5
"NN88",680,0,0.035,75.09,43.76,0.74,0.2,4.7,4
"NN89",681,0,0.048,43.09,41.14,0.74,0.3,6,17
"NN90",682,0,0.021,75.16,25.01,0.74,0.1,3.3,29
"NN91",683,1,0.067,20.24,39,0.74,0.1,1.5,31
"NN92",684,0,0.064,24.45,39.73,0.74,0.1,1.8,27
"NN93",685,0,0.059,26.49,31.25,0.74,0.2,3.2,31
"NN94",686,0,0.076,33.78,31.14,0.74,0.4,5.6,5
"NN95",687,1,0.105,25.64,26.9,0.74,0.6,6.8,8
"NN96",688,0,0.039,51.31,35.34,0.74,0.3,7.1,24
"NN97",689,0,0.041,67.7,44.94,0.74,0.2,5.4,5
"NN98",690,0,0.034,74.39,42.96,0.74,0.2,5.2,5
"NN99",691,0,0.031,78.44,41.74,0.74,0.2,5.6,5
"NO00",692,0,0.026,87.37,36.48,0.74,0.1,3.8,11
"NO01",693,0,0.06,24.71,41.58,0.74,0.1,1.7,31
"NO02",694,0,0.065,20.25,39.08,0.74,0.1,1.5,31
"NO03",695,0,0.07,21.42,38.48,0.74,0.2,1.8,29
"NO04",696,0,0.083,27.29,28.93,0.74,0.4,5.1,7
"NO05",697,0,0.037,54.9,33.69,0.74,0.3,8.7,27
"NO06",698,0,0.064,37.85,31.81,0.74,0.5,8.2,12
"NO07",699,0,0.031,85.03,38.48,0.74,0.2,5.6,6
"NO08",700,0,0.038,54.76,41.03,0.74,0.2,5.8,14
"NO09",701,0,0.037,52.07,40.69,0.74,0.2,5.7,19
"NO10",702,0,0.054,27.69,41.67,0.74,0.1,1.8,31
"NO11",703,0,0.057,24.16,40.61,0.74,0.1,1.6,32
"NO12",704,1,0.058,23.42,40.32,0.74,0.1,1.5,31
"NO13",705,0,0.049,27.52,38.49,0.74,0.1,1.5,31
"NO14",706,0,0.073,19,33.7,0.74,0.1,1.5,32
"NO15",707,2,0.069,41.78,28.71,0.74,0.5,7.8,6
"NO16",708,0,0.045,74.42,30.2,0.74,0.3,7.7,8
"NO17",709,0,0.028,79.46,33.91,0.74,0.2,5.7,6
"NO18",710,0,0.034,53.88,36.52,0.74,0.2,5.8,24
"NO19",711,0,0.046,34.57,37.92,0.74,0.3,6.3,32
"NO20",712,0,0.055,25.61,41.99,0.74,0.1,1.6,32
"NO21",713,0,0.057,25.81,38.98,0.74,0.1,1.6,32
"NO22",714,0,0.036,47.8,41,0.74,0.1,1.9,22
"NO23",715,0,0.059,26.32,37.76,0.74,0.1,1.5,32
"NO24",716,0,0.027,58.39,38.05,0.74,0,1.4,32
"NO25",717,1,0.091,25.96,28.16,0.74,0.4,4.5,11
"NO26",718,0,0.055,31.96,33.46,0.74,0.6,8.9,28
"NO27",719,0,0.029,69.64,31.8,0.74,0.2,6.7,11
"NO28",720,0,0.028,59.48,33.92,0.74,0.2,6.3,31
"NO29",721,0,0.065,27.29,40.68,0.74,0.6,8.6,19
"NO30",722,0,0.029,47.63,41.36,0.74,0.1,2.2,31
"NO31",723,0,0.04,43.12,41.89,0.74,0.1,2.1,29
"NO32",724,0,0.038,42.53,43.53,0.74,0.1,2.1,31
"NO33",725,0,0.037,54.37,41.29,0.74,0.1,1.8,10
"NO34",726,1,0.065,26.99,35.71,0.74,0.1,1.4,17
"NO35",727,0,0.072,23.42,34.16,0.74,0.1,1.4,24
"NO36",728,0,0.041,48.59,32.36,0.74,0.4,8.1,18
"NO37",729,0,0.024,70.28,31.18,0.74,0.2,6.3,30
"NO38",730,0,0.026,64.79,31.96,0.74,0.2,6.5,30
"NO39",731,0,0.065,26.37,35.66,0.74,0.6,8.4,21
"NO40",732,0,0.05,40.57,41.25,0.74,0.1,1.9,10
"NO41",733,0,0.044,49.67,42.33,0.74,0.1,2,10
"NO42",734,0,0.047,39.57,41.21,0.74,0.1,2.1,21
"NO43",735,0,0.025,75.34,42.65,0.74,0.1,2.1,25
"NO44",736,0,0.016,132.29,37.75,0.74,0,2,11
"NO45",737,0,0.021,101.58,33.97,0.74,0,1.3,5
"NO46",738,0,0.058,123.72,29.12,0.74,0.2,8.4,5
"NO47",739,0,0.027,69.53,29.78,0.74,0.2,7.5,16
"NO48",740,0,0.03,49.7,35.6,0.74,0.3,6.7,32
"NO49",741,5,0.064,26.87,34.18,0.74,0.6,8.1,22
"NO50",742,0,0.012,150.35,42.88,0.74,0,2.8,29
"NO51",743,0,0.019,293.02,42.14,0.74,0,2.5,7
"NO52",744,0,0.041,52.07,23.13,0.74,0.1,2.9,7
"NO53",745,0,0.014,109.66,41.66,0.74,0,2.1,31
"NO54",746,0,0.008,188.02,37.17,0.74,0,2,32
"NO55",747,0,0.011,202.02,34.08,0.74,0,1.9,9
"NO56",748,0,0.057,32.78,33.16,0.74,0.1,1.2,7
"NO57",749,0,0.038,60.54,29.46,0.74,0.3,8.1,11
"NO58",750,0,0.044,36.96,31.14,0.74,0.4,7,29
"NO59",751,0,0.057,32.25,34.02,0.74,0.5,7.9,14
"NO60",752,0,0.019,97.77,44.78,0.74,0,2.1,12
"NO61",753,0,0.025,79.48,42.66,0.74,0.1,2.1,18
"NO63",754,0,0.018,129.49,40.04,0.74,0,1.8,7
"NO64",755,0,0.01,182.47,36.39,0.74,0,1.8,15
"NO65",756,0,0.006,278.4,33.9,0.74,0,1.8,30
"NO66",757,0,0.008,898.01,33.52,0.74,0,1.9,99
"NO67",758,0,0.041,34.84,31.12,0.74,0.1,1.5,32
"NO68",759,0,0.062,28.52,28.23,0.74,0.5,7.2,13
"NO69",760,0,0.03,168.35,29.38,0.74,0.2,8.7,17
"NO74",761,0,0.013,181.03,35.44,0.74,0,1.4,6
"NO75",762,0,0.008,221.2,34.51,0.74,0,1.9,20
"NO76",763,0,0.018,98.26,34.7,0.74,0,1,5
"NO77",764,0,0.014,104.4,35.86,0.74,0,0.8,31
"NO78",765,0,0.031,113.58,26.42,0.74,0.2,7.4,9
"NO79",766,0,0.039,378.4,28.96,0.74,0.1,6.1,11
"NO86",767,0,0.006,282.39,34.56,0.74,0,1.5,33
"NO87",768,0,0.015,94.16,37.2,0.74,0,0.8,32
"NO88",769,0,0.03,44.62,37.05,0.74,0.1,1.5,31
"NO89",770,0,0.043,53.11,34.48,0.74,0.1,1.5,5
"NO99",771,0,0.035,58.29,35.61,0.74,0.1,1.5,7
"NR15",772,0,0.04,37.66,31.27,0.74,0,0.9,30
"NR16",773,0,0.041,46.08,37.94,0.74,0.1,1.3,9
"NR24",774,0,0.066,28.58,36.32,0.74,0.1,1.3,8
"NR25",775,0,0.025,73.12,34.07,0.74,0.1,1.8,12
"NR26",776,0,0.065,32.5,36.52,0.74,0.1,1.5,6
"NR27",777,1,0.066,29.27,36.63,0.74,0.1,1.4,8
"NR33",778,0,0.047,34.63,33.03,0.74,0.1,1.6,29
"NR34",779,0,0.045,35.03,37.09,0.74,0.1,2.1,31
"NR35",780,0,0.078,22.69,33.54,0.74,0.1,1,4
"NR36",781,0,0.041,36.36,38.64,0.74,0.1,2.1,32
"NR37",782,0,0.051,41.62,39.54,0.74,0.1,2.1,13
"NR38",783,0,0.037,54.86,40.26,0.74,0.1,2.1,12
"NR39",784,0,0.028,70.74,35.69,0.74,0.1,2.4,12
"NR44",785,0,0.049,29.28,39.61,0.74,0.1,2.2,32
"NR45",786,0,0.055,35.68,36.73,0.74,0.1,1.6,10
"NR46",787,0,0.052,46.05,38.08,0.74,0.1,2,7
"NR47",788,1,0.062,56.72,37.33,0.74,0.1,1.8,11
"NR48",789,0,0.041,73.29,38.63,0.74,0.1,2.1,5
"NR49",790,0,0.033,50.69,34.87,0.74,0.1,2.4,26
"NR50",791,0,0.045,36.24,32.31,0.74,0.1,2,25
"NR51",792,0,0.043,38.76,33.16,0.74,0.1,1.9,23
"NR56",793,0,0.046,36.15,36.56,0.74,0.1,1.9,23
"NR57",794,0,0.05,40.87,35.19,0.74,0.1,1.5,7
"NR58",795,0,0.028,54.47,35.51,0.74,0.1,2.4,32
"NR59",796,0,0.035,42.4,34.54,0.74,0.1,2.4,32
"NR60",797,0,0.068,24.63,31.69,0.74,0.1,1,11
"NR61",798,0,0.031,53.39,30.27,0.74,0.1,1.8,25
"NR62",799,0,0.021,77.55,33.8,0.74,0.1,2.2,32
"NR63",800,0,0.009,235.13,32.53,0.74,0,1.8,11
"NR64",801,0,0.056,28.75,29.78,0.74,0.1,0.9,14
"NR65",802,0,0.056,33.04,34.84,0.74,0.1,1.3,11
"NR67",803,1,0.059,28.72,31.3,0.74,0.1,1,10
"NR68",804,0,0.018,130.71,32.61,0.74,0,1.8,7
"NR69",805,0,0.011,160.15,34.62,0.74,0,2.8,29
"NR70",806,0,0.02,70.46,32.06,0.74,0.1,2.5,32
"NR71",807,0,0.055,33.01,30.93,0.74,0.1,1.6,14
"NR72",808,0,0.037,47.62,31.95,0.74,0.1,1.5,21
"NR73",809,0,0.044,36.77,31.6,0.74,0.1,1.6,30
"NR74",810,0,0.027,57.71,33.25,0.74,0,1.5,32
"NR75",811,0,0.048,28.5,35.35,0.74,0.1,1.5,31
"NR76",812,0,0.039,36.79,35.2,0.74,0.1,1.5,32
"NR77",813,0,0.052,33,37.86,0.74,0.1,1.9,22
"NR78",814,2,0.063,22.44,37.82,0.74,0.1,1.5,32
"NR79",815,0,0.025,54.56,36.8,0.74,0,1.5,31
"NR82",816,0,0.045,48.11,33.32,0.74,0.1,1.2,8
"NR83",817,0,0.063,27.76,32.77,0.74,0.1,1.4,20
"NR84",818,0,0.053,33.12,32.38,0.74,0.1,1.4,20
"NR85",819,0,0.042,34.88,35.31,0.74,0.1,1.5,32
"NR86",820,0,0.039,38.19,36.92,0.74,0.1,1.4,32
"NR87",821,0,0.043,34.24,35.57,0.74,0.1,1.4,32
"NR88",822,0,0.021,69.95,35.83,0.74,0,1.4,32
"NR89",823,0,0.02,71.53,36.14,0.74,0,1.5,31
"NR92",824,0,0.019,114.87,30.66,0.74,0,2.1,9
"NR93",825,0,0.053,69.06,27.98,0.74,0.1,2,7
"NR94",826,0,0.06,30.82,23.1,0.74,0.1,1.4,13
"NR95",827,0,0.087,21.16,33.06,0.74,0.1,1.2,7
